id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:p01041,primary,en,N,D,see,see,v.玩，播放n.玩耍,v.穿，戴,vt.&n.感谢,vt.看见，领会,英[si:]美[si] (saw，seen),"[{""k"":""A"", ""v"":""v.玩，播放n.玩耍""},{""k"":""B"",""v"":""v.穿，戴""},{""k"":""C"",""v"":""vt.&n.感谢""},{""k"":""D"",""v"":""vt.看见，领会""}]","(''qitm:p01041'',''primary'',''en'',''N'',''D'',''see'',''see'',''英[si:]美[si] (saw，seen)'',''[{""k"":""A"", ""v"":""v.玩，播放n.玩耍""},{""k"":""B"",""v"":""v.穿，戴""},{""k"":""C"",""v"":""vt.&n.感谢""},{""k"":""D"",""v"":""vt.看见，领会""}]''),"
qitm:p01042,primary,en,N,B,take,take,v.解答，回答n.答案,vt.拿走，乘坐,vt.告诉，讲述,vt.有，吃,英[teik]美[tek] (took，taken),"[{""k"":""A"", ""v"":""v.解答，回答n.答案""},{""k"":""B"",""v"":""vt.拿走，乘坐""},{""k"":""C"",""v"":""vt.告诉，讲述""},{""k"":""D"",""v"":""vt.有，吃""}]","(''qitm:p01042'',''primary'',''en'',''N'',''B'',''take'',''take'',''英[teik]美[tek] (took，taken)'',''[{""k"":""A"", ""v"":""v.解答，回答n.答案""},{""k"":""B"",""v"":""vt.拿走，乘坐""},{""k"":""C"",""v"":""vt.告诉，讲述""},{""k"":""D"",""v"":""vt.有，吃""}]''),"
qitm:p01043,primary,en,N,B,let,let,vt.有，吃,vt.让,vi.听,v.写，写作,英[let]美出t] (let，let),"[{""k"":""A"", ""v"":""vt.有，吃""},{""k"":""B"",""v"":""vt.让""},{""k"":""C"",""v"":""vi.听""},{""k"":""D"",""v"":""v.写，写作""}]","(''qitm:p01043'',''primary'',''en'',''N'',''B'',''let'',''let'',''英[let]美出t] (let，let)'',''[{""k"":""A"", ""v"":""vt.有，吃""},{""k"":""B"",""v"":""vt.让""},{""k"":""C"",""v"":""vi.听""},{""k"":""D"",""v"":""v.写，写作""}]''),"
qitm:p01044,primary,en,N,D,say,say,vt.告诉，讲述,v.想，认为,v.知道，认识，懂得,vt.说，讲,英[sei]美[se] (said，said),"[{""k"":""A"", ""v"":""vt.告诉，讲述""},{""k"":""B"",""v"":""v.想，认为""},{""k"":""C"",""v"":""v.知道，认识，懂得""},{""k"":""D"",""v"":""vt.说，讲""}]","(''qitm:p01044'',''primary'',''en'',''N'',''D'',''say'',''say'',''英[sei]美[se] (said，said)'',''[{""k"":""A"", ""v"":""vt.告诉，讲述""},{""k"":""B"",""v"":""v.想，认为""},{""k"":""C"",""v"":""v.知道，认识，懂得""},{""k"":""D"",""v"":""vt.说，讲""}]''),"
qitm:p01045,primary,en,N,A,want,want,vt.想，需要,vi.&n，睡觉,vt.给，付出,vi.来，来到,英[wDnt]美[want] ,"[{""k"":""A"", ""v"":""vt.想，需要""},{""k"":""B"",""v"":""vi.&n，睡觉""},{""k"":""C"",""v"":""vt.给，付出""},{""k"":""D"",""v"":""vi.来，来到""}]","(''qitm:p01045'',''primary'',''en'',''N'',''A'',''want'',''want'',''英[wDnt]美[want] '',''[{""k"":""A"", ""v"":""vt.想，需要""},{""k"":""B"",""v"":""vi.&n，睡觉""},{""k"":""C"",""v"":""vt.给，付出""},{""k"":""D"",""v"":""vi.来，来到""}]''),"
qitm:p01046,primary,en,N,A,have,have,vt.有，吃,v.旋转，转变n.轮流,v.玩，播放n.玩耍,v.站立，经受,英[həv]美[hæv] (has，had，had),"[{""k"":""A"", ""v"":""vt.有，吃""},{""k"":""B"",""v"":""v.旋转，转变n.轮流""},{""k"":""C"",""v"":""v.玩，播放n.玩耍""},{""k"":""D"",""v"":""v.站立，经受""}]","(''qitm:p01046'',''primary'',''en'',''N'',''A'',''have'',''have'',''英[həv]美[hæv] (has，had，had)'',''[{""k"":""A"", ""v"":""vt.有，吃""},{""k"":""B"",""v"":""v.旋转，转变n.轮流""},{""k"":""C"",""v"":""v.玩，播放n.玩耍""},{""k"":""D"",""v"":""v.站立，经受""}]''),"
qitm:p01047,primary,en,N,A,meet,meet,vt.遇见n.会面,v.问，请求,v.玩，播放n.玩耍,vi.坐,英[mi:t]美[mit] (met，met),"[{""k"":""A"", ""v"":""vt.遇见n.会面""},{""k"":""B"",""v"":""v.问，请求""},{""k"":""C"",""v"":""v.玩，播放n.玩耍""},{""k"":""D"",""v"":""vi.坐""}]","(''qitm:p01047'',''primary'',''en'',''N'',''A'',''meet'',''meet'',''英[mi:t]美[mit] (met，met)'',''[{""k"":""A"", ""v"":""vt.遇见n.会面""},{""k"":""B"",""v"":""v.问，请求""},{""k"":""C"",""v"":""v.玩，播放n.玩耍""},{""k"":""D"",""v"":""vi.坐""}]''),"
qitm:p01048,primary,en,N,D,find,find,vi.购物n.商店,vt.打扫a.干净的,v.穿，戴,vt.找到，发现,英[faind]美[faind] (found，found),"[{""k"":""A"", ""v"":""vi.购物n.商店""},{""k"":""B"",""v"":""vt.打扫a.干净的""},{""k"":""C"",""v"":""v.穿，戴""},{""k"":""D"",""v"":""vt.找到，发现""}]","(''qitm:p01048'',''primary'',''en'',''N'',''D'',''find'',''find'',''英[faind]美[faind] (found，found)'',''[{""k"":""A"", ""v"":""vi.购物n.商店""},{""k"":""B"",""v"":""vt.打扫a.干净的""},{""k"":""C"",""v"":""v.穿，戴""},{""k"":""D"",""v"":""vt.找到，发现""}]''),"
qitm:p01049,primary,en,N,D,make,make,vt.给，付出,v.问，请求,vt.找到，发现,vt.制造，使得,英[meik]美[mek] (made，made),"[{""k"":""A"", ""v"":""vt.给，付出""},{""k"":""B"",""v"":""v.问，请求""},{""k"":""C"",""v"":""vt.找到，发现""},{""k"":""D"",""v"":""vt.制造，使得""}]","(''qitm:p01049'',''primary'',''en'',''N'',''D'',''make'',''make'',''英[meik]美[mek] (made，made)'',''[{""k"":""A"", ""v"":""vt.给，付出""},{""k"":""B"",""v"":""v.问，请求""},{""k"":""C"",""v"":""vt.找到，发现""},{""k"":""D"",""v"":""vt.制造，使得""}]''),"
qitm:p01050,primary,en,N,D,plant,plant,vt.拿走，乘坐,v.唱，唱歌,vt.遇见n.会面,vt.种植n.植物,英[pla:nt]美[plænt] ,"[{""k"":""A"", ""v"":""vt.拿走，乘坐""},{""k"":""B"",""v"":""v.唱，唱歌""},{""k"":""C"",""v"":""vt.遇见n.会面""},{""k"":""D"",""v"":""vt.种植n.植物""}]","(''qitm:p01050'',''primary'',''en'',''N'',''D'',''plant'',''plant'',''英[pla:nt]美[plænt] '',''[{""k"":""A"", ""v"":""vt.拿走，乘坐""},{""k"":""B"",""v"":""v.唱，唱歌""},{""k"":""C"",""v"":""vt.遇见n.会面""},{""k"":""D"",""v"":""vt.种植n.植物""}]''),"
qitm:p01051,primary,en,N,C,read,v.阅读，朗读,clean,plant,read,go,英[ri:d]美[rid] (read，read),"[{""k"":""A"", ""v"":""clean""},{""k"":""B"",""v"":""plant""},{""k"":""C"",""v"":""read""},{""k"":""D"",""v"":""go""}]","(''qitm:p01051'',''primary'',''en'',''N'',''C'',''read'',''v.阅读，朗读'',''英[ri:d]美[rid] (read，read)'',''[{""k"":""A"", ""v"":""clean""},{""k"":""B"",""v"":""plant""},{""k"":""C"",""v"":""read""},{""k"":""D"",""v"":""go""}]''),"
qitm:p01052,primary,en,N,B,wear,v.穿，戴,let,wear,tell,know,英[weə(r)]美[wer] (wore，worn),"[{""k"":""A"", ""v"":""let""},{""k"":""B"",""v"":""wear""},{""k"":""C"",""v"":""tell""},{""k"":""D"",""v"":""know""}]","(''qitm:p01052'',''primary'',''en'',''N'',''B'',''wear'',''v.穿，戴'',''英[weə(r)]美[wer] (wore，worn)'',''[{""k"":""A"", ""v"":""let""},{""k"":""B"",""v"":""wear""},{""k"":""C"",""v"":""tell""},{""k"":""D"",""v"":""know""}]''),"
qitm:p01053,primary,en,N,A,drink,v.喝n.饮料,drink,speak,sleep,study,英[driŋk]美[driŋk] (drank，drunk),"[{""k"":""A"", ""v"":""drink""},{""k"":""B"",""v"":""speak""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""study""}]","(''qitm:p01053'',''primary'',''en'',''N'',''A'',''drink'',''v.喝n.饮料'',''英[driŋk]美[driŋk] (drank，drunk)'',''[{""k"":""A"", ""v"":""drink""},{""k"":""B"",""v"":""speak""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""study""}]''),"
qitm:p01054,primary,en,N,B,draw,v.绘画,put,draw,buy,say,英[drɔ:]美[drɔ] (drew，drawn),"[{""k"":""A"", ""v"":""put""},{""k"":""B"",""v"":""draw""},{""k"":""C"",""v"":""buy""},{""k"":""D"",""v"":""say""}]","(''qitm:p01054'',''primary'',''en'',''N'',''B'',''draw'',''v.绘画'',''英[drɔ:]美[drɔ] (drew，drawn)'',''[{""k"":""A"", ""v"":""put""},{""k"":""B"",""v"":""draw""},{""k"":""C"",""v"":""buy""},{""k"":""D"",""v"":""say""}]''),"
qitm:p01055,primary,en,N,B,begin,v.开始，着手,live,begin,wear,listen,英[bi''gin]美[bi''gin] (began，begun),"[{""k"":""A"", ""v"":""live""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""wear""},{""k"":""D"",""v"":""listen""}]","(''qitm:p01055'',''primary'',''en'',''N'',''B'',''begin'',''v.开始，着手'',''英[bi''gin]美[bi''gin] (began，begun)'',''[{""k"":""A"", ""v"":""live""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""wear""},{""k"":""D"",""v"":""listen""}]''),"
qitm:p01056,primary,en,N,B,do,v.&aux.做,study,do,speak,hear,英[du]美[du] (did，done),"[{""k"":""A"", ""v"":""study""},{""k"":""B"",""v"":""do""},{""k"":""C"",""v"":""speak""},{""k"":""D"",""v"":""hear""}]","(''qitm:p01056'',''primary'',''en'',''N'',''B'',''do'',''v.&aux.做'',''英[du]美[du] (did，done)'',''[{""k"":""A"", ""v"":""study""},{""k"":""B"",""v"":""do""},{""k"":""C"",""v"":""speak""},{""k"":""D"",""v"":""hear""}]''),"
qitm:p01057,primary,en,N,A,buy,v.买n.交易,buy,read,say,wait,英[bai]美[bai] (bought，bought),"[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""wait""}]","(''qitm:p01057'',''primary'',''en'',''N'',''A'',''buy'',''v.买n.交易'',''英[bai]美[bai] (bought，bought)'',''[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""wait""}]''),"
qitm:p01058,primary,en,N,D,bring,v.拿来,swim,run,find,bring,英[briŋ]美[briŋ] (brought，brought),"[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""run""},{""k"":""C"",""v"":""find""},{""k"":""D"",""v"":""bring""}]","(''qitm:p01058'',''primary'',''en'',''N'',''D'',''bring'',''v.拿来'',''英[briŋ]美[briŋ] (brought，brought)'',''[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""run""},{""k"":""C"",""v"":""find""},{""k"":""D"",""v"":""bring""}]''),"
qitm:p01059,primary,en,N,A,please,v.请，使人高兴,please,ask,say,write,英[pli:z]美[pliz] ,"[{""k"":""A"", ""v"":""please""},{""k"":""B"",""v"":""ask""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""write""}]","(''qitm:p01059'',''primary'',''en'',''N'',''A'',''please'',''v.请，使人高兴'',''英[pli:z]美[pliz] '',''[{""k"":""A"", ""v"":""please""},{""k"":""B"",""v"":""ask""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""write""}]''),"
qitm:p01060,primary,en,N,C,try,v.试图，努力,get,know,try,stand,英[trai]美[trai] ,"[{""k"":""A"", ""v"":""get""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""try""},{""k"":""D"",""v"":""stand""}]","(''qitm:p01060'',''primary'',''en'',''N'',''C'',''try'',''v.试图，努力'',''英[trai]美[trai] '',''[{""k"":""A"", ""v"":""get""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""try""},{""k"":""D"",""v"":""stand""}]''),"
qitm:p01061,primary,en,N,A,speak,v.说，谈话,speak,make,please,sleep,英[spi:k]美[spik] (spoke，spoken),"[{""k"":""A"", ""v"":""speak""},{""k"":""B"",""v"":""make""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""sleep""}]","(''qitm:p01061'',''primary'',''en'',''N'',''A'',''speak'',''v.说，谈话'',''英[spi:k]美[spik] (spoke，spoken)'',''[{""k"":""A"", ""v"":""speak""},{""k"":""B"",""v"":""make""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""sleep""}]''),"
qitm:p01062,primary,en,N,C,hear,v.听见，听说,buy,bring,hear,put,英[hiə(r)]美[hir] (heard，heard),"[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""bring""},{""k"":""C"",""v"":""hear""},{""k"":""D"",""v"":""put""}]","(''qitm:p01062'',''primary'',''en'',''N'',''C'',''hear'',''v.听见，听说'',''英[hiə(r)]美[hir] (heard，heard)'',''[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""bring""},{""k"":""C"",""v"":""hear""},{""k"":""D"",""v"":""put""}]''),"
qitm:p01063,primary,en,N,C,play,v.玩，播放n.玩耍,buy,sing,play,hear,英[plei]美[plei] ,"[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""sing""},{""k"":""C"",""v"":""play""},{""k"":""D"",""v"":""hear""}]","(''qitm:p01063'',''primary'',''en'',''N'',''C'',''play'',''v.玩，播放n.玩耍'',''英[plei]美[plei] '',''[{""k"":""A"", ""v"":""buy""},{""k"":""B"",""v"":""sing""},{""k"":""C"",""v"":""play""},{""k"":""D"",""v"":""hear""}]''),"
qitm:p01064,primary,en,N,C,ask,v.问，请求,plant,have,ask,make,英[a:sk]美[æsk] ,"[{""k"":""A"", ""v"":""plant""},{""k"":""B"",""v"":""have""},{""k"":""C"",""v"":""ask""},{""k"":""D"",""v"":""make""}]","(''qitm:p01064'',''primary'',''en'',''N'',''C'',''ask'',''v.问，请求'',''英[a:sk]美[æsk] '',''[{""k"":""A"", ""v"":""plant""},{""k"":""B"",""v"":""have""},{""k"":""C"",""v"":""ask""},{""k"":""D"",""v"":""make""}]''),"
qitm:p01065,primary,en,N,D,eat,v.吃，喝，进食,want,wait,please,eat,英[i:t]美[i:t] (ate，eaten),"[{""k"":""A"", ""v"":""want""},{""k"":""B"",""v"":""wait""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""eat""}]","(''qitm:p01065'',''primary'',''en'',''N'',''D'',''eat'',''v.吃，喝，进食'',''英[i:t]美[i:t] (ate，eaten)'',''[{""k"":""A"", ""v"":""want""},{""k"":""B"",""v"":""wait""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""eat""}]''),"
qitm:p01066,primary,en,N,A,think,v.想，认为,think,drink,make,draw,英[θiŋk]美[θiŋk] (thought，thought),"[{""k"":""A"", ""v"":""think""},{""k"":""B"",""v"":""drink""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""draw""}]","(''qitm:p01066'',''primary'',''en'',''N'',''A'',''think'',''v.想，认为'',''英[θiŋk]美[θiŋk] (thought，thought)'',''[{""k"":""A"", ""v"":""think""},{""k"":""B"",""v"":""drink""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""draw""}]''),"
qitm:p01067,primary,en,N,D,write,v.写，写作,wait,buy,meet,write,英[rait]美[rait] (wrote，written),"[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""buy""},{""k"":""C"",""v"":""meet""},{""k"":""D"",""v"":""write""}]","(''qitm:p01067'',''primary'',''en'',''N'',''D'',''write'',''v.写，写作'',''英[rait]美[rait] (wrote，written)'',''[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""buy""},{""k"":""C"",""v"":""meet""},{""k"":""D"",""v"":""write""}]''),"
qitm:p01068,primary,en,N,D,sing,v.唱，唱歌,drink,please,play,sing,英[siŋ]美[siŋ] (sang，sung),"[{""k"":""A"", ""v"":""drink""},{""k"":""B"",""v"":""please""},{""k"":""C"",""v"":""play""},{""k"":""D"",""v"":""sing""}]","(''qitm:p01068'',''primary'',''en'',''N'',''D'',''sing'',''v.唱，唱歌'',''英[siŋ]美[siŋ] (sang，sung)'',''[{""k"":""A"", ""v"":""drink""},{""k"":""B"",""v"":""please""},{""k"":""C"",""v"":""play""},{""k"":""D"",""v"":""sing""}]''),"
qitm:p01069,primary,en,N,A,turn,v.旋转，转变n.轮流,turn,begin,sit,stand,英[tə:n]美[tən] ,"[{""k"":""A"", ""v"":""turn""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""sit""},{""k"":""D"",""v"":""stand""}]","(''qitm:p01069'',''primary'',''en'',''N'',''A'',''turn'',''v.旋转，转变n.轮流'',''英[tə:n]美[tən] '',''[{""k"":""A"", ""v"":""turn""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""sit""},{""k"":""D"",""v"":""stand""}]''),"
qitm:p01070,primary,en,N,C,study,v.学习n.书房,put,read,study,shop,英[stʌdi]美[stʌdi] ,"[{""k"":""A"", ""v"":""put""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""study""},{""k"":""D"",""v"":""shop""}]","(''qitm:p01070'',''primary'',''en'',''N'',''C'',''study'',''v.学习n.书房'',''英[stʌdi]美[stʌdi] '',''[{""k"":""A"", ""v"":""put""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""study""},{""k"":""D"",""v"":""shop""}]''),"
qitm:p01071,primary,en,N,D,stand,v.站立，经受,plant,take,bring,stand,英[stænd)美[stænd] (stood，stood),"[{""k"":""A"", ""v"":""plant""},{""k"":""B"",""v"":""take""},{""k"":""C"",""v"":""bring""},{""k"":""D"",""v"":""stand""}]","(''qitm:p01071'',''primary'',''en'',''N'',''D'',''stand'',''v.站立，经受'',''英[stænd)美[stænd] (stood，stood)'',''[{""k"":""A"", ""v"":""plant""},{""k"":""B"",""v"":""take""},{""k"":""C"",""v"":""bring""},{""k"":""D"",""v"":""stand""}]''),"
qitm:p01072,primary,en,N,B,know,v.知道，认识，懂得,swim,know,give,answer,英[nəu]美[nou] (knew，known),"[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""give""},{""k"":""D"",""v"":""answer""}]","(''qitm:p01072'',''primary'',''en'',''N'',''B'',''know'',''v.知道，认识，懂得'',''英[nəu]美[nou] (knew，known)'',''[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""give""},{""k"":""D"",""v"":""answer""}]''),"
qitm:p01073,primary,en,N,D,run,vi.奔跑,wait,hear,listen,run,英[rʌn]美[rʌn] (ran，run),"[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""hear""},{""k"":""C"",""v"":""listen""},{""k"":""D"",""v"":""run""}]","(''qitm:p01073'',''primary'',''en'',''N'',''D'',''run'',''vi.奔跑'',''英[rʌn]美[rʌn] (ran，run)'',''[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""hear""},{""k"":""C"",""v"":""listen""},{""k"":""D"",""v"":""run""}]''),"
qitm:p01074,primary,en,N,B,answer,v.解答，回答n.答案,tell,answer,make,have,英[''ɑ:nsə(r)]美[''ænsə(r)] ,"[{""k"":""A"", ""v"":""tell""},{""k"":""B"",""v"":""answer""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""have""}]","(''qitm:p01074'',''primary'',''en'',''N'',''B'',''answer'',''v.解答，回答n.答案'',''英[''ɑ:nsə(r)]美[''ænsə(r)] '',''[{""k"":""A"", ""v"":""tell""},{""k"":""B"",""v"":""answer""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""have""}]''),"
qitm:p01075,primary,en,N,A,wait,vi.等，等候,wait,begin,feel,have,英[weit]美[wet] ,"[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""feel""},{""k"":""D"",""v"":""have""}]","(''qitm:p01075'',''primary'',''en'',''N'',''A'',''wait'',''vi.等，等候'',''英[weit]美[wet] '',''[{""k"":""A"", ""v"":""wait""},{""k"":""B"",""v"":""begin""},{""k"":""C"",""v"":""feel""},{""k"":""D"",""v"":""have""}]''),"
qitm:p01076,primary,en,N,B,come,vi.来，来到,try,come,draw,listen,英[kʌm]美[kʌm] (came，come),"[{""k"":""A"", ""v"":""try""},{""k"":""B"",""v"":""come""},{""k"":""C"",""v"":""draw""},{""k"":""D"",""v"":""listen""}]","(''qitm:p01076'',''primary'',''en'',''N'',''B'',''come'',''vi.来，来到'',''英[kʌm]美[kʌm] (came，come)'',''[{""k"":""A"", ""v"":""try""},{""k"":""B"",""v"":""come""},{""k"":""C"",""v"":""draw""},{""k"":""D"",""v"":""listen""}]''),"
qitm:p01077,primary,en,N,A,shop,vi.购物n.商店,shop,listen,sing,know,英[ʃɔp]美[ʃɔp] ,"[{""k"":""A"", ""v"":""shop""},{""k"":""B"",""v"":""listen""},{""k"":""C"",""v"":""sing""},{""k"":""D"",""v"":""know""}]","(''qitm:p01077'',''primary'',''en'',''N'',''A'',''shop'',''vi.购物n.商店'',''英[ʃɔp]美[ʃɔp] '',''[{""k"":""A"", ""v"":""shop""},{""k"":""B"",""v"":""listen""},{""k"":""C"",""v"":""sing""},{""k"":""D"",""v"":""know""}]''),"
qitm:p01078,primary,en,N,D,go,vi.去，走，到达,sleep,eat,know,go,英[gəu]美[gou] (went，gone),"[{""k"":""A"", ""v"":""sleep""},{""k"":""B"",""v"":""eat""},{""k"":""C"",""v"":""know""},{""k"":""D"",""v"":""go""}]","(''qitm:p01078'',''primary'',''en'',''N'',''D'',''go'',''vi.去，走，到达'',''英[gəu]美[gou] (went，gone)'',''[{""k"":""A"", ""v"":""sleep""},{""k"":""B"",""v"":""eat""},{""k"":""C"",""v"":""know""},{""k"":""D"",""v"":""go""}]''),"
qitm:p01079,primary,en,N,C,live,vi.生活，活着,speak,eat,live,sleep,英[liv]美[liv] ,"[{""k"":""A"", ""v"":""speak""},{""k"":""B"",""v"":""eat""},{""k"":""C"",""v"":""live""},{""k"":""D"",""v"":""sleep""}]","(''qitm:p01079'',''primary'',''en'',''N'',''C'',''live'',''vi.生活，活着'',''英[liv]美[liv] '',''[{""k"":""A"", ""v"":""speak""},{""k"":""B"",""v"":""eat""},{""k"":""C"",""v"":""live""},{""k"":""D"",""v"":""sleep""}]''),"
qitm:p01080,primary,en,N,D,sleep,vi.&n，睡觉,begin,speak,sing,sleep,英[sli:p]美[slip] (slept，slept),"[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""speak""},{""k"":""C"",""v"":""sing""},{""k"":""D"",""v"":""sleep""}]","(''qitm:p01080'',''primary'',''en'',''N'',''D'',''sleep'',''vi.&n，睡觉'',''英[sli:p]美[slip] (slept，slept)'',''[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""speak""},{""k"":""C"",""v"":""sing""},{""k"":""D"",""v"":""sleep""}]''),"
qitm:p01081,primary,en,N,A,listen,vi.听,listen,live,eat,swim,英[''lisn]美[''lisən] ,"[{""k"":""A"", ""v"":""listen""},{""k"":""B"",""v"":""live""},{""k"":""C"",""v"":""eat""},{""k"":""D"",""v"":""swim""}]","(''qitm:p01081'',''primary'',''en'',''N'',''A'',''listen'',''vi.听'',''英[''lisn]美[''lisən] '',''[{""k"":""A"", ""v"":""listen""},{""k"":""B"",""v"":""live""},{""k"":""C"",""v"":""eat""},{""k"":""D"",""v"":""swim""}]''),"
qitm:p01082,primary,en,N,D,swim,vi.游泳,see,take,watch,swim,英[swim]美[swim] (swam，swum),"[{""k"":""A"", ""v"":""see""},{""k"":""B"",""v"":""take""},{""k"":""C"",""v"":""watch""},{""k"":""D"",""v"":""swim""}]","(''qitm:p01082'',''primary'',''en'',''N'',''D'',''swim'',''vi.游泳'',''英[swim]美[swim] (swam，swum)'',''[{""k"":""A"", ""v"":""see""},{""k"":""B"",""v"":""take""},{""k"":""C"",""v"":""watch""},{""k"":""D"",""v"":""swim""}]''),"
qitm:p01083,primary,en,N,D,sit,vi.坐,begin,listen,swim,sit,英[sit]美[sit] (sat，sat),"[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""listen""},{""k"":""C"",""v"":""swim""},{""k"":""D"",""v"":""sit""}]","(''qitm:p01083'',''primary'',''en'',''N'',''D'',''sit'',''vi.坐'',''英[sit]美[sit] (sat，sat)'',''[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""listen""},{""k"":""C"",""v"":""swim""},{""k"":""D"",""v"":""sit""}]''),"
qitm:p01084,primary,en,N,D,get,vt.成为，得到,please,thank,listen,get,英[get]美[get] (got，got),"[{""k"":""A"", ""v"":""please""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""listen""},{""k"":""D"",""v"":""get""}]","(''qitm:p01084'',''primary'',''en'',''N'',''D'',''get'',''vt.成为，得到'',''英[get]美[get] (got，got)'',''[{""k"":""A"", ""v"":""please""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""listen""},{""k"":""D"",""v"":""get""}]''),"
qitm:p01085,primary,en,N,B,clean,vt.打扫a.干净的,answer,clean,draw,hear,英[kli:n]美[klin] ,"[{""k"":""A"", ""v"":""answer""},{""k"":""B"",""v"":""clean""},{""k"":""C"",""v"":""draw""},{""k"":""D"",""v"":""hear""}]","(''qitm:p01085'',''primary'',''en'',''N'',''B'',''clean'',''vt.打扫a.干净的'',''英[kli:n]美[klin] '',''[{""k"":""A"", ""v"":""answer""},{""k"":""B"",""v"":""clean""},{""k"":""C"",""v"":""draw""},{""k"":""D"",""v"":""hear""}]''),"
qitm:p01086,primary,en,N,A,feel,v.&link感觉，摸,feel,tell,ask,bring,英[fi:l]美[fil] (felt，felt),"[{""k"":""A"", ""v"":""feel""},{""k"":""B"",""v"":""tell""},{""k"":""C"",""v"":""ask""},{""k"":""D"",""v"":""bring""}]","(''qitm:p01086'',''primary'',''en'',''N'',''A'',''feel'',''v.&link感觉，摸'',''英[fi:l]美[fil] (felt，felt)'',''[{""k"":""A"", ""v"":""feel""},{""k"":""B"",""v"":""tell""},{""k"":""C"",""v"":""ask""},{""k"":""D"",""v"":""bring""}]''),"
qitm:p01087,primary,en,N,B,put,vt.放，摆,eat,put,sleep,begin,英[put]美[put] (put，put),"[{""k"":""A"", ""v"":""eat""},{""k"":""B"",""v"":""put""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""begin""}]","(''qitm:p01087'',''primary'',''en'',''N'',''B'',''put'',''vt.放，摆'',''英[put]美[put] (put，put)'',''[{""k"":""A"", ""v"":""eat""},{""k"":""B"",""v"":""put""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""begin""}]''),"
qitm:p01088,primary,en,N,B,thank,vt.&n.感谢,sleep,thank,clean,let,英[θæiŋk]美[θæiŋk] ,"[{""k"":""A"", ""v"":""sleep""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""clean""},{""k"":""D"",""v"":""let""}]","(''qitm:p01088'',''primary'',''en'',''N'',''B'',''thank'',''vt.&n.感谢'',''英[θæiŋk]美[θæiŋk] '',''[{""k"":""A"", ""v"":""sleep""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""clean""},{""k"":""D"",""v"":""let""}]''),"
